"SEQN","FPCA_score_1","FPCA_score_2","FPCA_score_3"
63007,-595.810523837721,511.51239489793,110.125054543128
63010,-1207.21808486202,-50.0385541777823,-63.7448680826686
63012,870.54591033111,462.435795098513,308.203260851616
63013,-964.104439003676,-15.4946069188546,-122.211915708104
63015,2147.4326204029,280.086049072091,124.201758663579
63017,-1646.12622241219,65.9154840104072,29.4250550605577
63019,404.320097370607,419.691970646675,64.2592952897112
63024,-579.700256537575,-166.771515533588,333.638122116669
63025,-819.801540084026,91.6563091674598,-72.5926519530503
63031,-1231.27087210596,259.02822230056,-182.47038718677
63036,-1258.07844419239,180.783648638516,0.295146638049396
63040,266.615617770881,393.066863408952,-406.897812286897
63045,-384.604237372105,462.769553456209,-825.945329748551
63064,-1215.5264915629,141.715706842835,19.5224674816952
63070,783.679934750546,-246.649069987384,168.389124012316
63071,208.085857485825,-140.070478946223,-326.441075645367
63076,2022.69457644841,-306.152650526183,-108.611534465514
63081,-325.377435763807,309.340298753792,118.719554437932
63082,1143.93951839591,-707.528500085373,161.443764261873
63083,-1058.93430041472,-94.2548927955794,77.4417694082764
63086,-467.64104769527,246.496777397849,173.290204205454
63091,-862.332784751864,-152.021565659957,149.833622707712
63094,-646.411917694072,49.5532792389523,34.7414877331805
63097,-362.789576142115,264.888967598236,-578.116429217914
63106,1264.0408796464,-612.067135711003,-23.1156124785261
63107,997.976403352666,-13.2209235929856,-126.53751292125
63112,-31.880132487544,333.574368238108,378.150826639828
63124,-4.2966967493546,-137.858566210005,325.557966505906
63134,390.080368731757,-212.074644991443,677.618440372955
63142,1185.9852503275,-942.686781831503,-1438.82475348613
63145,2730.32415582445,-1998.49508244342,-27.9961744961594
63152,10.2137149336513,-337.236920147233,-54.0892597344445
63156,1689.56441914344,674.159950227932,-81.9808194321892
63160,-109.573942531964,-85.5416218071604,-84.62082979074
63162,-100.044749391605,-420.540905115965,56.0118257057507
63170,1498.47959270692,-44.378700096626,352.412826532516
63172,1318.14707951393,160.389868170806,638.485900803449
63177,575.839755165995,-152.460787865694,-337.761923828513
63180,143.659097572254,-595.535995646939,-581.17783040212
63181,147.141174646445,-510.984169602105,280.533020680022
63187,90.5463166886733,58.027896634339,420.950288559505
63188,-403.044817478173,-194.776704159496,0.892845104729451
